Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-08 00:00:00+05:30,46.784335154599134,46.86120099036298,45.70824573992395,45.83634948730469,8641503,0.0,0.0
2015-07-09 00:00:00+05:30,46.11818181034576,46.52812094911611,45.29830353280506,45.580135345458984,6958615,0.0,0.0
2015-07-10 00:00:00+05:30,45.81072524508365,46.32315095754395,45.247058037577865,45.913211822509766,9393005,0.0,0.0
2015-07-13 00:00:00+05:30,46.11817491060994,46.73308352676904,45.60574927014337,46.45124816894531,7490181,0.0,0.0
2015-07-14 00:00:00+05:30,46.68183817392053,47.21988455510989,45.47764528002273,45.81071853637695,7973389,0.0,0.0
2015-07-15 00:00:00+05:30,45.86196341863925,46.22066103264976,45.40078282195995,45.6569938659668,6202960,0.0,0.0
2015-07-16 00:00:00+05:30,45.99007707969543,46.476882076542715,45.016470673336244,45.60575866699219,6807914,0.0,0.0
2015-07-17 00:00:00+05:30,45.86196799622641,45.99007532468396,45.195817780384694,45.400787353515625,3031881,0.0,0.0
2015-07-20 00:00:00+05:30,45.58013297966339,45.656995218942676,44.78587549110416,45.067710876464844,3264000,0.0,0.0
2015-07-21 00:00:00+05:30,45.09333394307431,45.17019618630839,43.120500493381435,43.4023323059082,5711592,0.0,0.0
2015-07-22 00:00:00+05:30,43.22298357578924,43.73540929377249,42.941151762666316,43.47919464111328,3952747,0.0,0.0
2015-07-23 00:00:00+05:30,43.78665060379891,43.78665060379891,42.6849369291049,43.325469970703125,3068660,0.0,0.0
2015-07-24 00:00:00+05:30,43.29984153675314,44.70901122500385,43.2229793009583,43.73540496826172,5275442,0.0,0.0
2015-07-27 00:00:00+05:30,43.55606122084236,43.58168196908183,41.35263741156078,41.531986236572266,6322345,0.0,0.0
2015-07-28 00:00:00+05:30,41.81381199851343,41.89067423209962,40.89144725880555,41.173282623291016,4621143,0.0,0.0
2015-07-29 00:00:00+05:30,41.4038732661777,42.17250995796499,41.045175665032325,41.89067459106445,3638918,0.0,0.0
2015-07-30 00:00:00+05:30,42.04440720244504,46.323150960378165,41.71133389729385,45.42640686035156,12972903,0.0,0.0
2015-07-31 00:00:00+05:30,46.43924452633882,46.83503375209779,45.594895163228244,45.99068069458008,6479144,1.4,0.0
2015-08-03 00:00:00+05:30,46.333698575235154,46.333698575235154,44.38114161491241,44.75054168701172,4156120,0.0,0.0
2015-08-04 00:00:00+05:30,45.06717639959571,50.55545112903844,44.5922270969122,49.8430290222168,19284731,0.0,0.0
2015-08-05 00:00:00+05:30,50.71376809900028,54.38141310958558,50.133276963637485,52.19137954711914,33057721,0.0,0.0
2015-08-06 00:00:00+05:30,51.45256758220471,51.66365491391075,49.39446517446908,50.21242904663086,10882998,0.0,0.0
2015-08-07 00:00:00+05:30,49.79026270110746,49.79026270110746,47.336370674678506,47.65299987792969,10726140,0.0,0.0
2015-08-10 00:00:00+05:30,48.28625453721333,50.47628407904779,47.652988887942875,48.15432357788086,11261468,0.0,0.0
2015-08-11 00:00:00+05:30,48.89313554292521,50.60821970020003,47.705767882777835,48.78759002685547,17005676,0.0,0.0
2015-08-12 00:00:00+05:30,49.07784110110824,49.262539302851536,46.17538537188881,46.57117462158203,8282185,0.0,0.0
2015-08-13 00:00:00+05:30,47.30997954669302,48.154328913398864,44.75054229625968,45.38380432128906,11534758,0.0,0.0
2015-08-14 00:00:00+05:30,45.80598052178366,47.60022483266439,45.17271847577998,46.78226089477539,8585856,0.0,0.0
2015-08-17 00:00:00+05:30,47.12528144674003,47.81131443869928,46.43924845478079,46.7294921875,8447000,0.0,0.0
2015-08-18 00:00:00+05:30,46.99334177800082,47.70576379074299,45.3837995804496,45.59489059448242,8124520,0.0,0.0
2015-08-19 00:00:00+05:30,45.594888273168635,46.17537560178161,44.98800810393342,45.278255462646484,6206812,0.0,0.0
2015-08-20 00:00:00+05:30,45.70043305427777,46.86141517586569,43.378472505508746,43.90618896484375,12799958,0.0,0.0
2015-08-21 00:00:00+05:30,43.589560782389874,43.90618992604118,42.534124146207354,43.32569885253906,6279851,0.0,0.0
2015-08-24 00:00:00+05:30,42.217489770017636,42.296646129444795,36.96668854010697,37.6527214050293,10248837,0.0,0.0
2015-08-25 00:00:00+05:30,40.10661740833862,40.15938831572045,35.515463494762045,38.285987854003906,13239669,0.0,0.0
2015-08-26 00:00:00+05:30,38.391532016229625,38.99840857144885,36.781989687413116,37.99574279785156,7753423,0.0,0.0
2015-08-27 00:00:00+05:30,38.52346151663721,43.14099729557755,38.52346151663721,42.11194610595703,19986363,0.0,0.0
2015-08-28 00:00:00+05:30,42.850759067591255,43.668723032722795,39.76360510510195,40.687110900878906,10542721,0.0,0.0
2015-08-31 00:00:00+05:30,40.845414098657976,41.26758867318012,39.52611947687782,39.65804672241211,6080032,0.0,0.0
2015-09-01 00:00:00+05:30,39.05117948205737,39.367812334522654,37.125007995182656,37.99574279785156,6376473,0.0,0.0
2015-09-02 00:00:00+05:30,38.62900782162368,38.94564069878785,37.230552720562095,37.59995651245117,5904936,0.0,0.0
2015-09-03 00:00:00+05:30,37.99574399692063,39.789988263896774,37.99574399692063,38.52346420288086,6226743,0.0,0.0
2015-09-04 00:00:00+05:30,38.39153532788336,38.39153532788336,35.884872524868946,36.623680114746094,6305827,0.0,0.0
2015-09-07 00:00:00+05:30,36.808382134033494,37.25694234821877,35.3571559558064,35.515472412109375,6581132,0.0,0.0
2015-09-08 00:00:00+05:30,35.88486756912141,36.41258403666327,34.75027088341473,36.09595489501953,5289929,0.0,0.0
2015-09-09 00:00:00+05:30,36.80837259912328,38.391529363233566,36.412583408095706,37.17777633666992,6264546,0.0,0.0
2015-09-10 00:00:00+05:30,36.808372273562,37.09861964809868,35.51546289799104,36.67644500732422,5148802,0.0,0.0
2015-09-11 00:00:00+05:30,37.072240282425476,37.811044177895226,36.333432692548335,36.623680114746094,5485829,0.0,0.0
2015-09-14 00:00:00+05:30,37.41525504035273,41.90086411974554,36.940309413633585,40.687110900878906,16092993,0.0,0.0
2015-09-15 00:00:00+05:30,39.7372249010346,40.66073081890678,38.31238413809386,38.76094436645508,7953935,0.0,0.0
2015-09-16 00:00:00+05:30,39.36781391497436,40.871810788545886,38.15406075580884,39.39419937133789,10028024,0.0,0.0
2015-09-18 00:00:00+05:30,39.76360021765443,41.7425462430925,39.76360021765443,41.13566970825195,16642761,0.0,0.0
2015-09-21 00:00:00+05:30,40.528796004662844,43.774262540932625,40.159392228187755,42.824371337890625,10205902,0.0,0.0
2015-09-22 00:00:00+05:30,43.114611778768996,44.328364841116155,40.92458213121789,41.37314224243164,7453139,0.0,0.0
2015-09-23 00:00:00+05:30,40.13300333945444,42.74520761881208,40.10661788544964,42.217491149902344,7308058,0.0,0.0
2015-09-24 00:00:00+05:30,42.21749609354315,42.877143604128044,41.42591760307835,42.37581253051758,6136409,0.0,0.0
2015-09-28 00:00:00+05:30,42.74521343464307,43.6951083800911,42.0327949963626,42.402198791503906,5042820,0.0,0.0
2015-09-29 00:00:00+05:30,41.452305474821074,43.272935370062605,40.52879964508832,41.71616744995117,7114293,0.0,0.0
2015-09-30 00:00:00+05:30,42.217497413226866,42.95630501259715,41.505075271775894,42.66605758666992,4967654,0.0,0.0
2015-10-01 00:00:00+05:30,43.11461662007117,43.64233684772553,41.92724887865435,42.50774002075195,5458967,0.0,0.0
2015-10-05 00:00:00+05:30,42.903522939019204,43.800646824252524,42.77159567237224,43.40485763549805,5424113,0.0,0.0
2015-10-06 00:00:00+05:30,43.80065135106665,45.67405198073134,43.61594946426509,44.407527923583984,8280258,0.0,0.0
2015-10-07 00:00:00+05:30,44.618619013063764,45.594899441162404,44.43391711075281,44.77693176269531,5196692,0.0,0.0
2015-10-08 00:00:00+05:30,45.01440449610133,45.067175408214005,43.37847666535086,44.407527923583984,3677139,0.0,0.0
2015-10-09 00:00:00+05:30,44.85608854598047,45.51573603767849,43.48401895549912,44.30198287963867,4981978,0.0,0.0
2015-10-12 00:00:00+05:30,44.56583836618229,46.333697080632476,44.19643461159186,45.43657684326172,5669432,0.0,0.0
2015-10-13 00:00:00+05:30,45.38380403991407,45.59489507468894,44.43391285546281,44.88247299194336,3209653,0.0,0.0
2015-10-14 00:00:00+05:30,44.82970174806715,46.1226112364325,44.35475246495586,44.75054168701172,3471935,0.0,0.0
2015-10-15 00:00:00+05:30,45.09356148073591,52.03306212826582,45.09356148073591,51.05678176879883,46389867,0.0,0.0
2015-10-16 00:00:00+05:30,51.71642625382032,53.82730328286261,50.02772758611211,50.71376419067383,29536061,0.0,0.0
2015-10-19 00:00:00+05:30,50.397134758892754,50.63460756333284,49.07783975893351,49.473628997802734,6970459,0.0,0.0
2015-10-20 00:00:00+05:30,49.60555869322888,51.82197779978868,49.526402319368955,50.66099548339844,8720857,0.0,0.0
2015-10-21 00:00:00+05:30,50.66099207270137,51.08316676034673,48.18071485918305,49.44723892211914,5527554,0.0,0.0
2015-10-23 00:00:00+05:30,49.86941158680983,50.89845903736226,49.447233253158615,49.631935119628906,5240377,0.0,0.0
2015-10-26 00:00:00+05:30,49.711093785085865,50.027722908472526,48.07516248569589,48.36540985107422,3787304,0.0,0.0
2015-10-27 00:00:00+05:30,48.12794328455707,48.84036167475258,47.890470487825226,48.44457244873047,5276126,0.0,0.0
2015-10-28 00:00:00+05:30,48.23348503868251,49.07783809555142,47.49468119373203,48.07516860961914,6442492,0.0,0.0
2015-10-29 00:00:00+05:30,48.180711233179096,48.761202308606435,47.73215112311472,48.10155487060547,5365170,0.0,0.0
2015-10-30 00:00:00+05:30,48.18071267309342,49.81664043709453,48.02239624880785,48.76120376586914,8062369,0.0,0.0
2015-11-02 00:00:00+05:30,48.81398178683898,48.94591277536392,46.22816248924753,46.65033721923828,9626089,0.0,0.0
2015-11-03 00:00:00+05:30,47.07251194922903,47.52107213804326,46.01707512425216,46.65033721923828,6570152,0.0,0.0
2015-11-04 00:00:00+05:30,46.96696744817943,47.283600349811046,44.776933679382445,44.96163558959961,5166112,0.0,0.0
2015-11-05 00:00:00+05:30,44.8824687746553,44.96162513445277,42.74520642164911,43.03545379638672,4818884,0.0,0.0
2015-11-06 00:00:00+05:30,43.2201644527996,43.48402273352217,41.162061735467,41.71616744995117,6193549,0.0,0.0
2015-11-09 00:00:00+05:30,39.94830731855428,42.37581377545415,39.63167443530324,41.927249908447266,7812735,0.0,0.0
2015-11-10 00:00:00+05:30,41.84808752518661,42.03278939815744,40.106618000614276,40.264930725097656,4699200,0.0,0.0
2015-11-13 00:00:00+05:30,40.845423132520395,40.845423132520395,39.20949537082417,39.81637191772461,4378881,0.0,0.0
2015-11-16 00:00:00+05:30,39.7372196474406,41.29398751031223,39.446972224350915,40.687110900878906,4831517,0.0,0.0
2015-11-17 00:00:00+05:30,40.95096953515225,43.220159347922845,40.84542401868503,42.29664993286133,9313041,0.0,0.0
2015-11-18 00:00:00+05:30,42.2966481746896,42.402193686769536,40.871807775255576,41.13566970825195,3872022,0.0,0.0
2015-11-19 00:00:00+05:30,41.373142492423135,41.821702606347245,40.39686220691322,41.13566970825195,3884973,0.0,0.0
2015-11-20 00:00:00+05:30,41.320364162857445,42.11193873646675,40.73987318668559,41.2675895690918,4890165,0.0,0.0
2015-11-23 00:00:00+05:30,41.425915638043776,42.74521059663293,41.425915638043776,41.82170486450195,5297543,0.0,0.0
2015-11-24 00:00:00+05:30,42.059175786041735,42.87713965832732,41.637001122565756,42.006404876708984,7182239,0.0,0.0
2015-11-26 00:00:00+05:30,42.21749566137881,44.19643817287582,41.95363739872734,43.58956527709961,7493473,0.0,0.0
2015-11-27 00:00:00+05:30,43.800646824252524,44.27559237299518,43.11461026006114,43.40485763549805,3772617,0.0,0.0
2015-11-30 00:00:00+05:30,43.40486005405819,44.03812205246996,43.06184175284919,43.48401641845703,2773913,0.0,0.0
2015-12-01 00:00:00+05:30,43.66871881108276,43.695104266193326,42.6660530448463,43.009071350097656,2357904,0.0,0.0
2015-12-02 00:00:00+05:30,43.16738676873382,44.67138353581978,42.560510232118965,43.958961486816406,6203687,0.0,0.0
2015-12-03 00:00:00+05:30,43.80065217915103,43.827037635706205,42.507738947096655,42.71882629394531,4221337,0.0,0.0
2015-12-04 00:00:00+05:30,42.32303945063141,43.64233821386166,41.37314818328939,41.68977737426758,4636317,0.0,0.0
2015-12-07 00:00:00+05:30,41.92724749454,42.61328413728377,41.68977469297763,41.84809112548828,2366502,0.0,0.0
2015-12-08 00:00:00+05:30,41.637007257733515,42.05918198341648,40.00107927211013,40.23855209350586,3861641,0.0,0.0
2015-12-09 00:00:00+05:30,39.94830812579048,40.68711204429289,39.024798609653104,39.737220764160156,5907154,0.0,0.0
2015-12-10 00:00:00+05:30,39.94830288684454,40.370477554739885,39.57889912883435,39.81637191772461,3362000,0.0,0.0
2015-12-11 00:00:00+05:30,40.0802253560817,40.37047271446452,37.995737721470164,38.444297790527344,5117674,0.0,0.0
2015-12-14 00:00:00+05:30,38.41791427353898,40.31770014696693,38.259601554891724,39.605281829833984,5144866,0.0,0.0
2015-12-15 00:00:00+05:30,41.90086116279345,42.48135227360004,40.845424458784706,41.452301025390625,13412010,0.0,0.0
2015-12-16 00:00:00+05:30,41.663385021259934,41.8744723451146,40.73987936479834,40.977352142333984,4200454,0.0,0.0
2015-12-17 00:00:00+05:30,41.34675717996038,42.69243752635282,40.44963325462512,42.24387741088867,5904341,0.0,0.0
2015-12-18 00:00:00+05:30,41.76893263782824,43.16738761432655,41.47868524387947,42.270263671875,5630842,0.0,0.0
2015-12-21 00:00:00+05:30,42.45496868143545,43.53679088873199,42.006408524342305,42.982688903808594,4289882,0.0,0.0
2015-12-22 00:00:00+05:30,42.903526306152344,44.03812305480185,42.666053513143794,42.903526306152344,5794288,0.0,0.0
2015-12-23 00:00:00+05:30,43.27292448440863,43.95895731947321,42.9826808180677,43.45762634277344,4970710,0.0,0.0
2015-12-24 00:00:00+05:30,43.5367872426495,44.80331493139547,43.061841668374136,44.460296630859375,5838327,0.0,0.0
2015-12-28 00:00:00+05:30,44.328369140625,45.040791252340206,43.66872163695309,44.328369140625,3912777,0.0,0.0
2015-12-29 00:00:00+05:30,44.4603007203576,44.72415898651305,43.853424122114916,44.22282791137695,4291684,0.0,0.0
2015-12-30 00:00:00+05:30,44.22282899516262,44.96163289738552,43.800654281204565,44.011741638183594,5667355,0.0,0.0
2015-12-31 00:00:00+05:30,44.1172834694694,44.354756284269875,43.40486502506795,44.011741638183594,4286718,0.0,0.0
2016-01-01 00:00:00+05:30,44.11728258132394,47.86408771028235,43.45763506584507,47.547454833984375,10963906,0.0,0.0
2016-01-04 00:00:00+05:30,47.23082405054069,48.57650829282494,44.460302885001376,44.90886306762695,9408965,0.0,0.0
2016-01-05 00:00:00+05:30,45.19910316185818,47.28359098583295,44.433910213125934,46.7558708190918,9801814,0.0,0.0
2016-01-06 00:00:00+05:30,46.43924895387233,46.94058005061363,45.014408344176665,45.51573944091797,7093448,0.0,0.0
2016-01-07 00:00:00+05:30,44.80331281271732,44.80331281271732,41.16205373037693,42.191104888916016,8919023,0.0,0.0
2016-01-08 00:00:00+05:30,43.27293014526367,43.8006503373991,42.56051176500829,43.27293014526367,6409374,0.0,0.0
2016-01-11 00:00:00+05:30,42.74520436130822,44.275590132214774,41.636996905525955,43.45762634277344,7610929,0.0,0.0
2016-01-12 00:00:00+05:30,43.457627507655936,44.19643126651222,41.95363084283536,42.63966369628906,7187524,0.0,0.0
2016-01-13 00:00:00+05:30,43.16739237035902,45.1727204218931,40.73988590889375,42.66605758666992,14813664,0.0,0.0
2016-01-14 00:00:00+05:30,41.66339135005971,42.74521358734621,40.81904192638173,41.056514739990234,8517248,0.0,0.0
2016-01-15 00:00:00+05:30,41.373141176506564,42.11194495993992,38.99840602151185,39.262264251708984,6162841,0.0,0.0
2016-01-18 00:00:00+05:30,38.945636924112705,39.20949516657103,35.990410569832854,36.99307632446289,6988884,0.0,0.0
2016-01-19 00:00:00+05:30,37.75826690024806,38.840088950782835,36.887532169193406,38.25960159301758,5936602,0.0,0.0
2016-01-20 00:00:00+05:30,37.230550718565866,37.784656376603586,35.59462289480349,36.307044982910156,5302168,0.0,0.0
2016-01-21 00:00:00+05:30,37.15139990572871,37.969363939914444,35.88487566461681,36.729225158691406,6301101,0.0,0.0
2016-01-22 00:00:00+05:30,37.283330085044746,39.31504739617733,37.283330085044746,38.91925811767578,6412547,0.0,0.0
2016-01-25 00:00:00+05:30,39.2886561977999,39.78998724031952,38.36514678472812,39.10395431518555,3702771,0.0,0.0
2016-01-27 00:00:00+05:30,39.473359633675955,39.68444699981087,38.417922803001346,38.655399322509766,3456780,0.0,0.0
2016-01-28 00:00:00+05:30,38.866474524684705,39.02479093838842,37.758267017572294,38.022125244140625,3743917,0.0,0.0
2016-01-29 00:00:00+05:30,38.02212317324923,38.7081596971311,37.045846679797684,38.444297790527344,4584955,0.0,0.0
2016-02-01 00:00:00+05:30,38.81370666045924,41.32037293975388,38.73455029460652,39.341426849365234,14301204,0.0,0.0
2016-02-02 00:00:00+05:30,39.15672189887597,39.44696557866046,37.57356515065243,38.022125244140625,4281060,0.0,0.0
2016-02-03 00:00:00+05:30,39.13034264339854,39.31504453957279,37.57357110181873,37.9693603515625,9088526,0.0,0.0
2016-02-04 00:00:00+05:30,38.365150735465484,38.84009637143551,37.547186754401835,38.12767791748047,4395526,0.0,0.0
2016-02-05 00:00:00+05:30,38.15406423353976,39.42058842087561,37.89020595144668,38.89287185668945,4563542,0.0,0.0
2016-02-08 00:00:00+05:30,39.28866374818373,42.05918513101584,38.68178707279646,39.84276580810547,12827236,0.0,0.0
2016-02-09 00:00:00+05:30,39.288659469624605,40.106623434573805,38.25960814902423,39.57890319824219,7145205,0.0,0.0
2016-02-10 00:00:00+05:30,39.05117757009597,39.315039499033944,37.890199121515096,38.180442810058594,5444984,0.0,0.0
2016-02-11 00:00:00+05:30,38.25961030311345,38.365152139677534,35.11968155481,35.83210372924805,6162865,0.0,0.0
2016-02-12 00:00:00+05:30,36.35981264494824,36.35981264494824,32.45469532059524,33.87953567504883,8247087,0.0,0.0
2016-02-15 00:00:00+05:30,34.723888664998995,36.095958258387626,34.03785571550829,34.48641586303711,8626379,0.0,0.0
2016-02-16 00:00:00+05:30,35.04052196658101,35.198834706920756,33.061575768261484,33.27266311645508,7678551,0.0,0.0
2016-02-17 00:00:00+05:30,33.325434029901665,33.66845235611898,31.926978962716344,33.27266311645508,6460857,0.0,0.0
2016-02-18 00:00:00+05:30,33.77399835981387,34.117016728451986,32.322772199710066,33.035194396972656,5831539,0.0,0.0
2016-02-19 00:00:00+05:30,33.03518112498023,33.53651205212515,32.63939199537897,33.21988296508789,4855147,0.0,0.0
2016-02-22 00:00:00+05:30,33.66845147496852,33.77399329909951,32.58662930559004,32.87687301635742,4339569,0.0,0.0
2016-02-23 00:00:00+05:30,33.14072720159601,33.16711634879549,31.79504694272489,32.1380615234375,5223434,0.0,0.0
2016-02-24 00:00:00+05:30,32.03252304337996,33.140730647953795,31.452031938352864,32.24361038208008,6110278,0.0,0.0
2016-02-25 00:00:00+05:30,32.58662726991808,32.718554541840376,31.583961531273914,31.76866340637207,5504340,0.0,0.0
2016-02-26 00:00:00+05:30,32.21722455395318,32.507468255906524,31.21455878312162,31.926977157592773,4739308,0.0,0.0
2016-02-29 00:00:00+05:30,32.032524568829686,32.34915743916207,30.71322771552476,31.00347328186035,8277215,0.0,0.0
2016-03-01 00:00:00+05:30,31.135400889757854,32.401924845168836,30.924311716652582,32.05890655517578,6846633,0.0,0.0
2016-03-02 00:00:00+05:30,32.71855519600411,33.80038101383826,32.24360961877406,32.95602798461914,9313684,0.0,0.0
2016-03-03 00:00:00+05:30,33.24627631124065,33.510134562178564,32.375541497060546,32.982418060302734,7706783,0.0,0.0
2016-03-04 00:00:00+05:30,33.24627245963431,34.117007172939125,32.98241423926458,33.35181427001953,9013442,0.0,0.0
2016-03-08 00:00:00+05:30,33.51013331657774,34.037853493244874,32.850485866549064,33.80038070678711,11091171,0.0,0.0
2016-03-09 00:00:00+05:30,33.51013376751181,35.27799250400882,33.29904643288583,35.04051971435547,7364105,0.0,0.0
2016-03-10 00:00:00+05:30,35.38352975289581,35.62100251186989,34.248936861262614,34.40725326538086,5795786,0.0,0.0
2016-03-11 00:00:00+05:30,34.407261096888455,35.25161051849444,34.19617374148695,34.539188385009766,4388832,0.0,0.0
2016-03-14 00:00:00+05:30,34.855810899908846,35.17243999164836,34.11700352850614,34.69749450683594,9639983,0.0,0.0
2016-03-15 00:00:00+05:30,34.98774452169382,35.83209754040986,34.829431794191095,35.146060943603516,13157445,0.0,0.0
2016-03-16 00:00:00+05:30,35.832100888954564,36.04318454535083,34.46003126152759,34.882205963134766,6623525,0.0,0.0
2016-03-17 00:00:00+05:30,35.35715295744272,36.465364363177024,34.98774915553128,35.54185485839844,6197000,0.0,0.0
2016-03-18 00:00:00+05:30,35.64740281958974,36.65006876707844,35.5154718257807,36.35982131958008,4953618,0.0,0.0
2016-03-21 00:00:00+05:30,35.93764546855832,36.67645310013805,35.77932901973301,36.20150375366211,4441860,0.0,0.0
2016-03-22 00:00:00+05:30,36.72643744821322,36.833120883886835,35.9262967431876,36.539737701416016,3518755,0.4,0.0
2016-03-23 00:00:00+05:30,36.56640284128003,38.566754290985344,36.40637397843005,37.979984283447266,9235585,0.0,0.0
2016-03-28 00:00:00+05:30,38.1133371400679,38.24669513014589,36.29968565309671,36.486385345458984,4467554,0.0,0.0
2016-03-29 00:00:00+05:30,36.4597222485629,36.8064471215194,35.76626503391375,36.08632278442383,2954449,0.0,0.0
2016-03-30 00:00:00+05:30,36.299691869976826,38.94015513204345,36.273021014266895,38.67344284057617,7701201,0.0,0.0
2016-03-31 00:00:00+05:30,38.833469248213824,39.95366763097079,38.67344410870687,39.36689758300781,9873493,0.0,0.0
2016-04-01 00:00:00+05:30,39.23353696660742,41.44725899451604,38.833466675607454,40.59377670288086,7591623,0.0,0.0
2016-04-04 00:00:00+05:30,42.354084595105036,43.660982671092576,42.2474011718061,42.967525482177734,12870242,0.0,0.0
